"Details about  Amazon Echo Dot (2nd Gen) Smart Speaker with Alexa, Black, White, New",$21.99/ea,US,100%,https://www.ebay.com/itm/Amazon-Echo-Dot-2nd-Gen-Smart-Speaker-with-Alexa-Black-White-New/283810141317?var=585235779260&hash=item4214671485:g:zF4AAOSwrgFeaCT4:sc:USPSFirstClass!44224!US!-1
Details about  (3) Empty Boxes Only - Amazon Echo Dot 3rd Generation and Echo Auto - Gray/Black,$9.99,US,Delivery,https://www.ebay.com/itm/3-Empty-Boxes-Only-Amazon-Echo-Dot-3rd-Generation-and-Echo-Auto-Gray-Black/114154262399?hash=item1a941fcf7f:g:oIcAAOSw7hRekGcl
Details about  Amazon Echo Dot (3rd Generation) Smart Speaker - Sandstone Brand New Sealed,$26.98,US,Free,https://www.ebay.com/itm/Amazon-Echo-Dot-3rd-Generation-Smart-Speaker-Sandstone-Brand-New-Sealed/333573821140?epid=26024048451&hash=item4daa8c92d4:g:hv0AAOSw0UNelBOz
Details about  Amazon Echo Dot (2nd Generation) Smart Speaker - Black,$13.50,US,Free,https://www.ebay.com/itm/Amazon-Echo-Dot-2nd-Generation-Smart-Speaker-Black/402218508338?epid=241990937&hash=item5da6176032:g:DwsAAOSwLE5eki30
Details about  Amazon Echo Dot (3rd Generation) Smart Speaker with Alexa Voice Heather,$30.48,US,Limited,https://www.ebay.com/itm/Amazon-Echo-Dot-3rd-Generation-Smart-Speaker-with-Alexa-Voice-Heather/133380701901?epid=12036370588&hash=item1f0e1bfecd:g:u8kAAOSwETxei0aX
Details about  Amazon Echo Dot (3rd Generation) Smart Speaker with Alexa - Heather Gray,$27.99,US,Free,https://www.ebay.com/itm/Amazon-Echo-Dot-3rd-Generation-Smart-Speaker-with-Alexa-Heather-Gray/193420928991?epid=12036370588&hash=item2d08c927df:g:g3cAAOSw~Qtehf8m
Details about  SHIPS TODAY! Amazon Echo Dot 3rd Generation Alexa Voice Smart Speaker,$36.99,US,Free,https://www.ebay.com/itm/SHIPS-TODAY-Amazon-Echo-Dot-3rd-Generation-Alexa-Voice-Smart-Speaker/264697224990?hash=item3da12f1f1e:g:~lMAAOSwkxleinLg
Details about  Amazon Echo Dot (2nd Generation) Smart Assistant - White Brand New Ships Fast,$24.90,US,Free,https://www.ebay.com/itm/Amazon-Echo-Dot-2nd-Generation-Smart-Assistant-White-Brand-New-Ships-Fast/153896890029?epid=230253940&hash=item23d4f82ead:g:d4oAAOSw40ZelKyE
Details about   Amazon Echo Dot Latest 2018 (3rd Generation) Smart speaker Alexa ,$25.00,US,Delivery,https://www.ebay.com/itm/Amazon-Echo-Dot-Latest-2018-3rd-Generation-Smart-speaker-Alexa/114185457393?epid=23033715208&hash=item1a95fbcef1:g:TcIAAOSwGmteh8~b
Details about  Amazon Echo Dot 3rd Generation w/ Alexa Voice Media Device - Charcoal BRAND NEW!,$34.99,US,Free,https://www.ebay.com/itm/Amazon-Echo-Dot-3rd-Generation-w-Alexa-Voice-Media-Device-Charcoal-BRAND-NEW/324134897848?hash=item4b77f208b8:g:0UUAAOSwC7NelLtE
Details about  Amazon B07FZ8S74R Echo Dot 3rd Generation Smart Speaker with Alexa - Charcoal,$14.00,US,Limited,https://www.ebay.com/itm/Amazon-B07FZ8S74R-Echo-Dot-3rd-Generation-Smart-Speaker-with-Alexa-Charcoal/223969668508?epid=8035047628&hash=item3425a1ed9c:g:x0EAAOSw7MNeidqR
Details about  Amazon Echo Dot Plum 3rd Generation Smart Speaker Sealed Brand New,$30.00,US,Free,https://www.ebay.com/itm/Amazon-Echo-Dot-Plum-3rd-Generation-Smart-Speaker-Sealed-Brand-New/353048634860?epid=24034882270&hash=item523356a5ec:g:DysAAOSwr2delL0Q
